instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weathersit_day,temp_day,atemp_day,hum_day,windspeed_day,casual_day,registered_day,cnt_day
13952,2012-08-09,summer,2012,August,12,no,thursday,yes,1,34.44,37.88,44.0,10.45,85,192,277,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13953,2012-08-09,summer,2012,August,13,no,thursday,yes,1,35.26,39.395,41.0,10.45,80,201,281,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13954,2012-08-09,summer,2012,August,14,no,thursday,yes,1,36.08,38.635000000000005,32.0,22.39,86,161,247,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13955,2012-08-09,summer,2012,August,15,no,thursday,yes,1,36.08,38.635000000000005,32.0,22.39,63,204,267,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13956,2012-08-09,summer,2012,August,16,no,thursday,yes,1,35.26,38.635000000000005,39.0,25.369999999999997,97,320,417,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13957,2012-08-09,summer,2012,August,17,no,thursday,yes,1,35.26,37.88,36.0,25.369999999999997,111,699,810,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13958,2012-08-09,summer,2012,August,18,no,thursday,yes,2,33.62,37.88,46.0,25.369999999999997,78,733,811,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13959,2012-08-09,summer,2012,August,19,no,thursday,yes,1,32.800000000000004,37.88,55.00000000000001,19.400000000000002,90,533,623,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13960,2012-08-09,summer,2012,August,20,no,thursday,yes,1,28.7,32.574999999999996,54.0,28.360000000000003,91,387,478,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13961,2012-08-09,summer,2012,August,21,no,thursday,yes,2,28.7,32.574999999999996,57.99999999999999,16.42,50,286,336,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13962,2012-08-09,summer,2012,August,22,no,thursday,yes,2,27.060000000000002,31.06,69.0,22.39,41,218,259,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13963,2012-08-09,summer,2012,August,23,no,thursday,yes,1,27.060000000000002,31.06,74.0,0.0,19,137,156,1,30.989152999999998,34.9754,62.0417,15.61,1196,6090,7286
13964,2012-08-10,summer,2012,August,0,no,friday,yes,1,28.7,32.574999999999996,65.0,8.959999999999999,17,68,85,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13965,2012-08-10,summer,2012,August,1,no,friday,yes,1,28.7,32.574999999999996,65.0,10.45,6,35,41,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13966,2012-08-10,summer,2012,August,2,no,friday,yes,1,28.7,33.335,74.0,16.42,6,14,20,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13967,2012-08-10,summer,2012,August,3,no,friday,yes,2,29.52,34.849999999999994,79.0,19.400000000000002,3,6,9,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13968,2012-08-10,summer,2012,August,4,no,friday,yes,3,28.7,33.335,84.0,28.360000000000003,0,7,7,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13969,2012-08-10,summer,2012,August,5,no,friday,yes,3,28.7,33.335,84.0,28.360000000000003,4,29,33,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13970,2012-08-10,summer,2012,August,6,no,friday,yes,3,26.240000000000002,28.79,89.0,29.849999999999998,3,41,44,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13971,2012-08-10,summer,2012,August,7,no,friday,yes,3,26.240000000000002,28.79,89.0,10.45,5,128,133,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13972,2012-08-10,summer,2012,August,8,no,friday,yes,3,25.419999999999998,27.275,91.0,16.42,7,112,119,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13973,2012-08-10,summer,2012,August,9,no,friday,yes,2,26.240000000000002,28.79,89.0,0.0,21,199,220,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13974,2012-08-10,summer,2012,August,10,no,friday,yes,1,27.060000000000002,29.544999999999998,89.0,10.45,27,166,193,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13975,2012-08-10,summer,2012,August,11,no,friday,yes,3,27.880000000000003,31.819999999999997,79.0,13.43,73,178,251,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13976,2012-08-10,summer,2012,August,12,no,friday,yes,2,30.34,34.849999999999994,66.0,35.82,75,240,315,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13977,2012-08-10,summer,2012,August,13,no,friday,yes,2,31.16,35.605,57.99999999999999,35.82,66,224,290,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13978,2012-08-10,summer,2012,August,14,no,friday,yes,1,31.16,35.605,57.99999999999999,35.82,71,236,307,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13979,2012-08-10,summer,2012,August,15,no,friday,yes,1,32.800000000000004,37.12,52.0,44.78,100,224,324,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13980,2012-08-10,summer,2012,August,16,no,friday,yes,1,31.98,36.364999999999995,55.00000000000001,29.849999999999998,96,371,467,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13981,2012-08-10,summer,2012,August,17,no,friday,yes,1,32.800000000000004,37.12,52.0,28.360000000000003,111,619,730,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13982,2012-08-10,summer,2012,August,18,no,friday,yes,1,31.16,35.605,62.0,29.849999999999998,88,552,640,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13983,2012-08-10,summer,2012,August,19,no,friday,yes,1,31.16,35.605,62.0,28.360000000000003,98,394,492,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13984,2012-08-10,summer,2012,August,20,no,friday,yes,1,30.34,34.849999999999994,66.0,29.849999999999998,55,315,370,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13985,2012-08-10,summer,2012,August,21,no,friday,yes,1,30.34,34.849999999999994,66.0,25.369999999999997,50,236,286,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13986,2012-08-10,summer,2012,August,22,no,friday,yes,1,29.52,34.849999999999994,74.0,28.360000000000003,50,168,218,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13987,2012-08-10,summer,2012,August,23,no,friday,yes,1,29.52,34.089999999999996,70.0,28.360000000000003,33,159,192,2,29.349153,33.3971,71.58330000000001,23.8813,1065,4721,5786
13988,2012-08-11,summer,2012,August,0,no,saturday,no,1,28.7,32.574999999999996,70.0,28.360000000000003,38,142,180,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13989,2012-08-11,summer,2012,August,1,no,saturday,no,1,27.060000000000002,31.06,74.0,22.39,32,84,116,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13990,2012-08-11,summer,2012,August,2,no,saturday,no,3,26.240000000000002,29.544999999999998,78.0,19.400000000000002,19,66,85,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13991,2012-08-11,summer,2012,August,3,no,saturday,no,3,25.419999999999998,28.79,83.0,16.42,2,19,21,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13992,2012-08-11,summer,2012,August,4,no,saturday,no,1,25.419999999999998,28.79,83.0,10.45,3,7,10,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13993,2012-08-11,summer,2012,August,5,no,saturday,no,1,25.419999999999998,28.03,88.0,10.45,2,9,11,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13994,2012-08-11,summer,2012,August,6,no,saturday,no,2,25.419999999999998,28.03,88.0,10.45,5,18,23,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13995,2012-08-11,summer,2012,August,7,no,saturday,no,1,26.240000000000002,28.79,83.0,8.959999999999999,8,54,62,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13996,2012-08-11,summer,2012,August,8,no,saturday,no,1,27.060000000000002,30.305,83.0,10.45,30,132,162,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13997,2012-08-11,summer,2012,August,9,no,saturday,no,1,27.880000000000003,31.819999999999997,79.0,19.400000000000002,54,217,271,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13998,2012-08-11,summer,2012,August,10,no,saturday,no,1,29.52,34.089999999999996,62.0,8.959999999999999,125,282,407,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
13999,2012-08-11,summer,2012,August,11,no,saturday,no,1,30.34,34.849999999999994,66.0,16.42,203,296,499,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14000,2012-08-11,summer,2012,August,12,no,saturday,no,1,31.16,35.605,57.99999999999999,22.39,214,332,546,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14001,2012-08-11,summer,2012,August,13,no,saturday,no,1,32.800000000000004,37.12,49.0,35.82,228,341,569,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14002,2012-08-11,summer,2012,August,14,no,saturday,no,1,32.800000000000004,37.12,49.0,29.849999999999998,248,290,538,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14003,2012-08-11,summer,2012,August,15,no,saturday,no,1,32.800000000000004,36.364999999999995,46.0,28.360000000000003,246,316,562,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14004,2012-08-11,summer,2012,August,16,no,saturday,no,1,32.800000000000004,36.364999999999995,46.0,29.849999999999998,227,304,531,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14005,2012-08-11,summer,2012,August,17,no,saturday,no,3,30.34,34.849999999999994,66.0,35.82,220,292,512,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14006,2012-08-11,summer,2012,August,18,no,saturday,no,2,28.7,33.335,74.0,29.849999999999998,107,193,300,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14007,2012-08-11,summer,2012,August,19,no,saturday,no,2,27.060000000000002,29.544999999999998,89.0,10.45,97,178,275,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14008,2012-08-11,summer,2012,August,20,no,saturday,no,3,27.060000000000002,29.544999999999998,89.0,41.79,31,129,160,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14009,2012-08-11,summer,2012,August,21,no,saturday,no,2,27.060000000000002,29.544999999999998,89.0,16.42,26,102,128,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14010,2012-08-11,summer,2012,August,22,no,saturday,no,2,27.060000000000002,29.544999999999998,89.0,16.42,40,128,168,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14011,2012-08-11,summer,2012,August,23,no,saturday,no,3,27.060000000000002,30.305,78.0,16.42,42,121,163,2,28.392500000000002,31.91335,73.2917,20.6479,2247,4052,6299
14012,2012-08-12,summer,2012,August,0,no,sunday,no,2,26.240000000000002,30.305,73.0,13.43,24,96,120,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14013,2012-08-12,summer,2012,August,1,no,sunday,no,1,25.419999999999998,29.544999999999998,78.0,13.43,21,92,113,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14014,2012-08-12,summer,2012,August,2,no,sunday,no,1,26.240000000000002,30.305,69.0,13.43,19,67,86,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14015,2012-08-12,summer,2012,August,3,no,sunday,no,1,25.419999999999998,29.544999999999998,73.0,8.959999999999999,11,37,48,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14016,2012-08-12,summer,2012,August,4,no,sunday,no,1,26.240000000000002,30.305,69.0,8.959999999999999,2,8,10,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14017,2012-08-12,summer,2012,August,5,no,sunday,no,1,26.240000000000002,31.06,61.0,19.400000000000002,1,9,10,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14018,2012-08-12,summer,2012,August,6,no,sunday,no,1,26.240000000000002,30.305,65.0,16.42,2,14,16,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14019,2012-08-12,summer,2012,August,7,no,sunday,no,1,26.240000000000002,30.305,65.0,13.43,9,30,39,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14020,2012-08-12,summer,2012,August,8,no,sunday,no,1,27.060000000000002,31.06,54.0,22.39,35,84,119,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14021,2012-08-12,summer,2012,August,9,no,sunday,no,1,28.7,32.574999999999996,48.0,22.39,64,153,217,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14022,2012-08-12,summer,2012,August,10,no,sunday,no,1,28.7,32.574999999999996,51.0,16.42,88,240,328,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14023,2012-08-12,summer,2012,August,11,no,sunday,no,1,30.34,33.335,42.0,16.42,167,282,449,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14024,2012-08-12,summer,2012,August,12,no,sunday,no,1,30.34,33.335,42.0,19.400000000000002,163,342,505,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14025,2012-08-12,summer,2012,August,13,no,sunday,no,1,31.98,34.849999999999994,40.0,0.0,178,365,543,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14026,2012-08-12,summer,2012,August,14,no,sunday,no,1,31.16,34.089999999999996,40.0,19.400000000000002,213,366,579,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14027,2012-08-12,summer,2012,August,15,no,sunday,no,1,31.16,34.089999999999996,40.0,13.43,235,342,577,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14028,2012-08-12,summer,2012,August,16,no,sunday,no,1,31.16,34.089999999999996,40.0,10.45,213,300,513,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14029,2012-08-12,summer,2012,August,17,no,sunday,no,1,32.800000000000004,34.849999999999994,33.0,0.0,186,319,505,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14030,2012-08-12,summer,2012,August,18,no,sunday,no,1,31.98,34.089999999999996,35.0,10.45,164,327,491,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14031,2012-08-12,summer,2012,August,19,no,sunday,no,1,30.34,32.574999999999996,40.0,13.43,148,317,465,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14032,2012-08-12,summer,2012,August,20,no,sunday,no,1,29.52,32.574999999999996,45.0,0.0,96,204,300,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14033,2012-08-12,summer,2012,August,21,no,sunday,no,1,29.52,33.335,51.0,8.959999999999999,78,142,220,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14034,2012-08-12,summer,2012,August,22,no,sunday,no,1,28.7,32.574999999999996,57.99999999999999,13.43,40,141,181,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14035,2012-08-12,summer,2012,August,23,no,sunday,no,1,27.880000000000003,31.819999999999997,61.0,0.0,25,85,110,1,28.734153000000003,32.22895,53.041700000000006,12.251199999999999,2182,4362,6544
14036,2012-08-13,summer,2012,August,0,no,monday,yes,1,27.060000000000002,31.06,65.0,10.45,14,33,47,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14037,2012-08-13,summer,2012,August,1,no,monday,yes,1,27.060000000000002,31.06,65.0,8.959999999999999,3,11,14,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14038,2012-08-13,summer,2012,August,2,no,monday,yes,1,26.240000000000002,30.305,69.0,10.45,1,8,9,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14039,2012-08-13,summer,2012,August,3,no,monday,yes,1,26.240000000000002,30.305,69.0,0.0,1,5,6,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14040,2012-08-13,summer,2012,August,4,no,monday,yes,1,26.240000000000002,30.305,69.0,10.45,0,11,11,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14041,2012-08-13,summer,2012,August,5,no,monday,yes,1,26.240000000000002,30.305,69.0,10.45,3,33,36,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14042,2012-08-13,summer,2012,August,6,no,monday,yes,1,25.419999999999998,29.544999999999998,73.0,8.959999999999999,4,155,159,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14043,2012-08-13,summer,2012,August,7,no,monday,yes,1,27.060000000000002,31.06,65.0,13.43,11,425,436,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14044,2012-08-13,summer,2012,August,8,no,monday,yes,2,29.52,33.335,51.0,8.959999999999999,25,648,673,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14045,2012-08-13,summer,2012,August,9,no,monday,yes,2,30.34,33.335,45.0,0.0,40,265,305,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14046,2012-08-13,summer,2012,August,10,no,monday,yes,2,31.16,34.089999999999996,40.0,0.0,88,111,199,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14047,2012-08-13,summer,2012,August,11,no,monday,yes,1,31.16,34.089999999999996,40.0,8.959999999999999,94,151,245,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14048,2012-08-13,summer,2012,August,12,no,monday,yes,1,31.98,34.849999999999994,40.0,19.400000000000002,96,180,276,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14049,2012-08-13,summer,2012,August,13,no,monday,yes,1,31.98,34.849999999999994,40.0,16.42,79,175,254,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14050,2012-08-13,summer,2012,August,14,no,monday,yes,1,32.800000000000004,34.849999999999994,33.0,10.45,85,163,248,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14051,2012-08-13,summer,2012,August,15,no,monday,yes,1,33.62,36.364999999999995,34.0,22.39,80,194,274,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14052,2012-08-13,summer,2012,August,16,no,monday,yes,1,32.800000000000004,35.605,36.0,8.959999999999999,116,348,464,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14053,2012-08-13,summer,2012,August,17,no,monday,yes,1,32.800000000000004,35.605,36.0,16.42,102,716,818,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14054,2012-08-13,summer,2012,August,18,no,monday,yes,1,31.16,34.849999999999994,52.0,28.360000000000003,103,709,812,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14055,2012-08-13,summer,2012,August,19,no,monday,yes,1,30.34,34.089999999999996,57.99999999999999,16.42,88,467,555,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14056,2012-08-13,summer,2012,August,20,no,monday,yes,1,30.34,34.089999999999996,62.0,22.39,58,374,432,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14057,2012-08-13,summer,2012,August,21,no,monday,yes,1,29.52,34.089999999999996,66.0,19.400000000000002,44,246,290,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14058,2012-08-13,summer,2012,August,22,no,monday,yes,1,29.52,34.089999999999996,62.0,32.84,44,148,192,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14059,2012-08-13,summer,2012,August,23,no,monday,yes,1,28.7,32.574999999999996,70.0,22.39,28,100,128,1,29.554153,33.112700000000004,54.541700000000006,13.6212,1207,5676,6883
14060,2012-08-14,summer,2012,August,0,no,tuesday,yes,1,28.7,33.335,74.0,22.39,12,48,60,1,29.793346999999997,33.838950000000004,68.6667,16.9158,1128,5656,6784
14061,2012-08-14,summer,2012,August,1,no,tuesday,yes,1,27.880000000000003,31.819999999999997,79.0,25.369999999999997,8,19,27,1,29.793346999999997,33.838950000000004,68.6667,16.9158,1128,5656,6784
14062,2012-08-14,summer,2012,August,2,no,tuesday,yes,2,27.880000000000003,31.819999999999997,83.0,19.400000000000002,2,9,11,1,29.793346999999997,33.838950000000004,68.6667,16.9158,1128,5656,6784
14063,2012-08-14,summer,2012,August,3,no,tuesday,yes,2,27.880000000000003,31.819999999999997,83.0,19.400000000000002,0,3,3,1,29.793346999999997,33.838950000000004,68.6667,16.9158,1128,5656,6784
14064,2012-08-14,summer,2012,August,4,no,tuesday,yes,2,27.880000000000003,31.819999999999997,83.0,19.400000000000002,0,5,5,1,29.793346999999997,33.838950000000004,68.6667,16.9158,1128,5656,6784
14065,2012-08-14,summer,2012,August,5,no,tuesday,yes,2,27.880000000000003,31.819999999999997,89.0,19.400000000000002,1,35,36,1,29.793346999999997,33.838950000000004,68.6667,16.9158,1128,5656,6784
14066,2012-08-14,summer,2012,August,6,no,tuesday,yes,3,26.240000000000002,28.79,83.0,19.400000000000002,1,63,64,1,29.793346999999997,33.838950000000004,68.6667,16.9158,1128,5656,6784
